City,Location,Bedrooms,Bathrooms,Parking,Price
Westlands,Riverside,2,0,1.0,165000.0
Westlands,Spring Valley,3,4,1.0,250000.0
Westlands,Westlands Area,3,2,1.0,90000.0
Westlands,Riverside,2,2,1.0,250000.0
Mombasa Island,Tudor,3,2,1.0,70000.0
Nairobi,Kileleshwa,3,3,0.0,150000.0
Nairobi,Kileleshwa,2,2,1.0,140000.0
Nairobi,Kilimani,2,3,1.0,180000.0
Nairobi,Kilimani,1,0,1.0,120000.0
Kilifi County,Malindi,2,1,1.0,5000.0
Nairobi,Kilimani,2,2,1.0,120000.0
Nairobi,Kileleshwa,1,1,0.0,60000.0
Nairobi,Kilimani,3,3,1.0,160000.0
Nairobi,Kileleshwa,2,2,1.0,65000.0
Westlands,Westlands Area,2,2,1.0,150000.0
Nairobi,Kilimani,1,1,1.0,150000.0
Nairobi,Kilimani,3,3,1.0,200000.0
Nairobi,Lavington,6,4,1.0,200000.0
Kiambu County,Ruaka,2,2,0.0,40000.0
Kiambu County,Ruaka,2,2,1.0,33000.0
Westlands,Kitisuru,4,5,1.0,90000.0
Nyali,Nyali Area,1,1,1.0,70000.0
Nairobi,Kilimani,4,4,1.0,150000.0
Westlands,Runda,1,2,1.0,120000.0
Westlands,Westlands Area,3,0,0.0,250000.0
Nairobi,Kileleshwa,4,4,1.0,140000.0
Westlands,Spring Valley,2,3,1.0,200000.0
Nairobi,Kilimani,3,3,1.0,150000.0
Westlands,Nyari,2,2,1.0,150000.0
Westlands,Westlands Area,3,3,1.0,220000.0
Nairobi,Kilimani,2,2,1.0,70000.0
Westlands,General Mathenge,2,2,1.0,150000.0
Westlands,Westlands Area,3,3,1.0,250000.0
Nairobi,Lavington,2,2,1.0,100000.0
Nairobi,Kilimani,2,2,1.0,75000.0
Westlands,Parklands,2,3,1.0,150000.0
Westlands,Riverside,3,3,1.0,250000.0
Nyali,Nyali Area,3,4,1.0,180000.0
Nairobi,Kileleshwa,4,4,1.0,150000.0
Westlands,Westlands Area,2,0,1.0,170000.0
Westlands,Karura,4,4,1.0,320000.0
Westlands,Westlands Area,2,2,1.0,240000.0
Nairobi,Kilimani,3,2,1.0,320000.0
Westlands,Brookside,4,4,1.0,150000.0
Nairobi,Lavington,3,2,1.0,220000.0
Westlands,Rosslyn,1,1,1.0,100000.0
Nairobi,Lavington,3,4,1.0,150000.0
Nyali,Nyali Area,3,4,1.0,105000.0
Westlands,Spring Valley,3,3,1.0,150000.0
Nairobi,Ngong Road,3,2,1.0,65000.0
Westlands,Runda,1,1,1.0,70000.0
Nyali,Nyali Area,3,4,1.0,15000.0
Nyali,Nyali Area,3,2,1.0,15000.0
Nairobi,Kileleshwa,3,3,1.0,220000.0
Westlands,Westlands Area,3,3,1.0,250000.0
Westlands,Westlands Area,1,1,1.0,150000.0
Nairobi,Kileleshwa,3,3,1.0,120000.0
Nairobi,Lavington,4,4,1.0,230000.0
Westlands,Westlands Area,2,2,1.0,150000.0
Nairobi,Kileleshwa,2,2,0.0,75000.0
Nairobi,Kileleshwa,1,1,1.0,100000.0
Nairobi,Kileleshwa,2,2,1.0,85000.0
Westlands,Westlands Area,3,3,1.0,340000.0
Westlands,Riverside,4,4,1.0,150000.0
Nairobi,Kileleshwa,3,4,0.0,320000.0
Westlands,General Mathenge,4,5,1.0,220000.0
Westlands,Westlands Area,3,0,0.0,
Nairobi,Upper Hill,2,2,1.0,180000.0
Westlands,Westlands Area,0,1,1.0,27000.0
Nairobi,Thika Road,1,1,1.0,68000.0
Nairobi,Kilimani,2,3,1.0,130000.0
Westlands,Brookside,2,3,1.0,95000.0
Westlands,Spring Valley,4,4,1.0,570000.0
Westlands,Spring Valley,3,4,1.0,250000.0
Nairobi,Kilimani,2,3,1.0,85000.0
Nairobi,Lavington,3,3,1.0,100000.0
Nairobi,Kilimani,3,4,0.0,180000.0
Nairobi,Lavington,2,2,1.0,55000.0
Westlands,Riverside,3,3,1.0,280000.0
Westlands,Westlands Area,3,3,1.0,337500.0
Westlands,General Mathenge,3,3,1.0,190000.0
Westlands,Westlands Area,4,4,0.0,267000.0
Nairobi,Kileleshwa,3,2,1.0,95000.0
Nairobi,Kileleshwa,2,2,1.0,55000.0
Nairobi,Kilimani,2,2,1.0,9000.0
Westlands,Westlands Area,3,3,1.0,180000.0
Nairobi,Kilimani,2,0,1.0,220000.0
Nairobi,Lavington,0,0,0.0,0.0
Nairobi,Lavington,3,2,1.0,65000.0
Westlands,Westlands Area,2,2,1.0,140000.0
Nairobi,Lavington,3,2,1.0,55000.0
Nairobi,Kiambu Road,2,2,1.0,135000.0
Westlands,Westlands Area,3,3,1.0,120000.0
Westlands,Riverside,2,2,1.0,270000.0
Mombasa Island,Tudor,3,4,0.0,70000.0
Nairobi,Kileleshwa,3,2,1.0,80000.0
Nairobi,Kilimani,3,3,1.0,150000.0
Westlands,Karura,4,5,1.0,550000.0
Westlands,Riverside,4,3,1.0,120000.0
Westlands,Westlands Area,3,3,1.0,260000.0
Nairobi,Ngong Road,2,2,0.0,65000.0
Nairobi,Kileleshwa,3,3,1.0,250000.0
Westlands,Riverside,3,0,1.0,300000.0
Westlands,Rhapta Road,1,1,1.0,160000.0
Nairobi,Lavington,3,3,1.0,100000.0
Westlands,Rhapta Road,2,3,0.0,200000.0
Westlands,Westlands Area,3,3,1.0,350000.0
Westlands,Riverside,3,3,1.0,200000.0
Nairobi,Kileleshwa,2,2,0.0,45000.0
Nairobi,Kiambu Road,2,2,1.0,120000.0
Nairobi,Kileleshwa,3,3,1.0,130000.0
Nairobi,Ngong Road,2,0,1.0,150000.0
Nairobi,Kileleshwa,2,2,1.0,70000.0
Westlands,Westlands Area,1,1,1.0,130000.0
Nairobi,Kilimani,2,3,0.0,160000.0
Nyali,Nyali Area,3,4,1.0,110000.0
Nairobi,Kilimani,3,3,1.0,150000.0
Westlands,Brookside,4,4,1.0,150000.0
Nyali,Nyali Area,2,2,1.0,100000.0
Nairobi,Kilimani,2,2,1.0,65000.0
Nairobi,Upper Hill,1,1,1.0,10000.0
Mombasa Island,Tudor,3,3,1.0,180000.0
Westlands,Rhapta Road,2,3,1.0,250000.0
Nairobi,Kilimani,2,2,1.0,130000.0
Nairobi,Kilimani,2,1,1.0,55000.0
Nairobi,Lavington,3,4,1.0,120000.0
Westlands,Parklands,4,0,1.0,270000.0
Nairobi,Kilimani,3,2,1.0,75000.0
Westlands,Riverside,3,3,1.0,350000.0
Nairobi,Kilimani,2,2,1.0,130000.0
Nyali,Nyali Area,3,3,1.0,80000.0
Nairobi,Kileleshwa,3,3,1.0,90000.0
Westlands,Westlands Area,2,0,1.0,180000.0
Westlands,Westlands Area,3,3,1.0,380000.0
Westlands,Rhapta Road,2,2,1.0,175000.0
Westlands,Westlands Area,3,4,1.0,200000.0
Nairobi,Kileleshwa,3,3,1.0,300000.0
Nairobi,Kilimani,2,2,1.0,75000.0
Westlands,Rosslyn,1,1,1.0,130000.0
Westlands,Westlands Area,2,1,1.0,70000.0
Nyali,Mkomani,2,2,1.0,85000.0
Nairobi,Kileleshwa,2,2,1.0,70000.0
Westlands,Runda,3,4,1.0,230000.0
Westlands,General Mathenge,3,4,1.0,165000.0
Westlands,Spring Valley,3,2,0.0,170000.0
Westlands,Westlands Area,3,3,1.0,300000.0
Nyali,Nyali Area,2,3,1.0,100000.0
Westlands,Westlands Area,3,3,1.0,300000.0
Westlands,Brookside,2,0,1.0,165000.0
Westlands,Riverside,3,0,0.0,200000.0
Nairobi,Kilimani,2,3,0.0,95000.0
Nairobi,Muthaiga,3,2,1.0,200000.0
Westlands,Westlands Area,0,0,1.0,164340.0
Nairobi,Ngara,3,2,1.0,90000.0
Nairobi,Kilimani,1,1,1.0,105000.0
Nyali,Kongowea,3,4,1.0,90000.0
Nairobi,Kileleshwa,3,3,1.0,170000.0
Machakos County,Athi River,3,0,1.0,35000.0
Nairobi,Nairobi West,1,1,1.0,85000.0
Nairobi,Kasarani,3,3,0.0,200000.0
Nairobi,Kileleshwa,3,2,0.0,90000.0
Nyali,Nyali Area,4,5,1.0,200000.0
Kiambu County,Ruaka,2,2,1.0,22000.0
Westlands,Parklands,1,1,1.0,125000.0
Nairobi,Kilimani,2,2,1.0,80000.0
Westlands,Kitisuru,2,2,1.0,230000.0
Westlands,Westlands Area,1,1,1.0,90000.0
Nairobi,Kiambu Road,0,0,1.0,14000.0
Nairobi,Kilimani,2,0,0.0,80000.0
Westlands,Riverside,3,2,1.0,110000.0
Roysambu,Mirema,1,1,1.0,25000.0
Nairobi,Kilimani,3,3,1.0,200000.0
Westlands,Riverside,3,3,1.0,150000.0
Westlands,Mountain View,3,2,1.0,110000.0
Westlands,Brookside,2,2,1.0,250000.0
Nairobi,Lavington,1,2,1.0,150000.0
Nairobi,Lavington,2,3,1.0,120000.0
Nairobi,Kileleshwa,6,6,0.0,160000.0
Nairobi,Lavington,3,4,1.0,260000.0
Westlands,Rhapta Road,3,4,1.0,150000.0
Kiambu County,Ruaka,1,1,1.0,35000.0
Westlands,Rosslyn,3,0,1.0,220000.0
Westlands,Waiyaki Way,4,3,1.0,75000.0
Westlands,General Mathenge,3,3,0.0,200000.0
Westlands,Rosslyn,1,1,1.0,100000.0
Westlands,Riverside,4,5,1.0,300000.0
Westlands,Nyari,3,3,1.0,435750.0
Nyali,Nyali Area,3,4,1.0,65000.0
Nairobi,Lavington,5,5,1.0,250000.0
Westlands,Brookside,2,2,0.0,235000.0
Westlands,Westlands Area,1,1,1.0,90000.0
Nairobi,Kilimani,3,2,1.0,95000.0
Nairobi,Kileleshwa,4,4,0.0,250000.0
Nyali,Nyali Area,2,3,1.0,20000.0
Nairobi,Kilimani,2,2,1.0,75000.0
Nairobi,Lavington,3,3,1.0,90000.0
Westlands,Westlands Area,2,2,1.0,170000.0
Nairobi,Lavington,3,3,1.0,100000.0
Westlands,Westlands Area,1,1,1.0,45000.0
Nyali,Nyali Area,4,5,1.0,200000.0
Kiambu County,Ruaka,3,2,1.0,55000.0
Nyali,Kongowea,3,4,1.0,90000.0
Westlands,Riverside,3,3,1.0,280000.0
Westlands,Spring Valley,2,2,1.0,265000.0
Nairobi,Ngong Road,3,2,1.0,60000.0
Nairobi,Kileleshwa,3,1,1.0,65000.0
Westlands,Rhapta Road,2,3,1.0,140000.0
Westlands,Westlands Area,4,4,1.0,250000.0
Westlands,Nyari,3,3,1.0,563200.0
Nyali,Nyali Area,2,2,1.0,35000.0
Nairobi,Kilimani,1,2,1.0,70000.0
Nairobi,Kilimani,2,3,0.0,170000.0
Westlands,Parklands,3,4,1.0,230000.0
Nairobi,Lavington,2,2,1.0,75000.0
Westlands,Westlands Area,2,2,1.0,100000.0
Nairobi,Kileleshwa,3,4,1.0,150000.0
Westlands,Rhapta Road,3,3,1.0,100000.0
Westlands,Westlands Area,3,3,1.0,220000.0
Westlands,Westlands Area,2,2,1.0,260000.0
Nairobi,Kilimani,1,1,1.0,65000.0
Westlands,General Mathenge,4,0,0.0,270000.0
Nairobi,Lavington,3,3,0.0,350000.0
Nairobi,Kileleshwa,2,2,0.0,140000.0
Nairobi,Karen Hardy,3,3,1.0,150000.0
Nairobi,Kasarani,1,1,0.0,14000.0
Nairobi,Kilimani,2,3,1.0,120000.0
Westlands,Waiyaki Way,4,4,1.0,160000.0
Westlands,General Mathenge,4,5,1.0,220000.0
Nairobi,Kileleshwa,4,5,1.0,160000.0
Nairobi,Kileleshwa,2,2,1.0,190000.0
Westlands,Loresho,2,2,1.0,55000.0
Kiambu County,Ruaka,1,1,1.0,18000.0
Westlands,Riverside,4,3,1.0,130000.0
Westlands,General Mathenge,3,4,0.0,130000.0
Westlands,Parklands,3,3,0.0,
Nyali,Mkomani,3,2,1.0,100000.0
Westlands,Riverside,1,2,1.0,190000.0
Westlands,Rhapta Road,3,3,1.0,240000.0
Westlands,General Mathenge,1,1,1.0,270000.0
Nairobi,Kilimani,2,2,1.0,100000.0
Westlands,Brookside,4,4,1.0,220000.0
Nyali,Nyali Area,3,3,1.0,98000.0
Westlands,Parklands,3,3,1.0,220000.0
Nairobi,Thika Road,3,3,1.0,150000.0
Nairobi,Kilimani,2,0,1.0,90000.0
Westlands,Nyari,2,3,1.0,150000.0
Westlands,Spring Valley,3,4,1.0,330000.0
Nairobi,Valley Arcade,3,3,1.0,130000.0
Nairobi,Kilimani,2,3,1.0,160000.0
Nairobi,Kilimani,3,4,1.0,150000.0
Nyali,Nyali Area,3,3,1.0,108000.0
Westlands,Brookside,4,5,1.0,400000.0
Nairobi,Kilimani,2,3,1.0,220000.0
Nairobi,Kilimani,2,3,1.0,70000.0
Westlands,Riverside,3,4,1.0,150000.0
Nairobi,Lavington,3,3,1.0,90000.0
Nairobi,Kilimani,3,3,1.0,83000.0
Mombasa,Bamburi,1,1,1.0,17500.0
Nairobi,Lavington,4,4,1.0,170000.0
Nairobi,Kileleshwa,3,3,1.0,100000.0
Westlands,Westlands Area,3,4,1.0,250000.0
Nairobi,Kilimani,2,2,1.0,65000.0
Nairobi,Kileleshwa,2,2,1.0,47000.0
Nairobi,Kilimani,3,4,1.0,150000.0
Westlands,Gigiri,1,1,1.0,200000.0
Westlands,Riverside,4,5,1.0,650000.0
Nairobi,Kileleshwa,3,2,1.0,130000.0
Nyali,Nyali Area,4,5,1.0,230000.0
Westlands,Westlands Area,1,1,1.0,140000.0
Nairobi,Lavington,2,2,1.0,70000.0
Mombasa,Bamburi,2,0,1.0,25000.0
Nairobi,Kilimani,3,3,1.0,80000.0
Nairobi,Upper Hill,3,3,1.0,250000.0
Nairobi,Kileleshwa,3,4,1.0,170000.0
Nairobi,Kilimani,2,3,1.0,150000.0
Nairobi,Kilimani,2,0,1.0,65000.0
Westlands,Riverside,3,3,1.0,250000.0
Westlands,Rhapta Road,1,2,1.0,100000.0
Westlands,Westlands Area,3,3,1.0,85000.0
Westlands,Westlands Area,2,3,1.0,117500.0
Nairobi,Lavington,5,6,0.0,300000.0
Westlands,Westlands Area,3,3,1.0,250000.0
Kiambu County,Ruaka,2,0,0.0,35000.0
Nairobi,Kileleshwa,2,3,1.0,180000.0
Kikuyu,Kikuyu Town,1,1,1.0,12500.0
Westlands,Westlands Area,3,3,1.0,240000.0
Nairobi,Kileleshwa,3,3,1.0,140000.0
Nyali,Nyali Area,3,4,1.0,100000.0
Nairobi,Kileleshwa,2,2,1.0,85000.0
Westlands,Parklands,3,3,1.0,180000.0
Nairobi,Kileleshwa,2,3,1.0,120000.0
Nyali,Nyali Area,3,2,1.0,30000.0
Westlands,Parklands,3,4,1.0,200000.0
Nyali,Nyali Area,3,4,1.0,130000.0
Westlands,Runda,4,6,1.0,290000.0
Westlands,Westlands Area,3,4,1.0,155000.0
Westlands,Westlands Area,1,1,1.0,110000.0
Westlands,Parklands,3,3,1.0,250000.0
Nairobi,Kilimani,1,1,1.0,130000.0
Westlands,Parklands,4,5,1.0,165000.0
Nairobi,Kilimani,2,0,1.0,130000.0
Nairobi,Thika Road,1,1,0.0,64000.0
Westlands,Riverside,4,4,1.0,110000.0
Westlands,Westlands Area,3,3,1.0,150000.0
Nyali,Nyali Area,3,4,1.0,100000.0
Westlands,Westlands Area,2,3,1.0,150000.0
Westlands,Parklands,3,4,1.0,300000.0
Mombasa Island,Tudor,3,4,1.0,80000.0
Westlands,Spring Valley,3,3,1.0,320000.0
Westlands,Riverside,1,1,1.0,200000.0
Kiambu County,Ruaka,2,2,1.0,40000.0
Westlands,Riverside,3,3,1.0,100000.0
Westlands,Riverside,3,3,0.0,300000.0
Kiambu County,Thika,2,1,1.0,20000.0
Roysambu,Garden Estate,2,3,1.0,9000.0
Westlands,Parklands,2,2,1.0,60000.0
Nairobi,Muthaiga,3,4,1.0,250000.0
Nyali,Nyali Area,3,4,1.0,120000.0
Nyali,Nyali Area,4,5,1.0,45000.0
Kiambu County,Ruaka,2,2,1.0,45000.0
Westlands,Westlands Area,2,2,1.0,250000.0
Nairobi,Kilimani,1,0,1.0,170000.0
Westlands,Westlands Area,2,1,1.0,380000.0
Westlands,Riverside,2,3,1.0,80000.0
Westlands,Westlands Area,2,2,1.0,200000.0
Nyali,Nyali Area,3,4,1.0,110000.0
Nairobi,Kilimani,3,3,1.0,230000.0
Westlands,Riverside,3,4,1.0,250000.0
Nairobi,Kilimani,3,3,1.0,350000.0
Westlands,General Mathenge,3,4,1.0,250000.0
Nyali,Nyali Area,4,5,1.0,160000.0
Westlands,Riverside,2,0,0.0,200000.0
Nyali,Nyali Area,3,2,1.0,130000.0
Westlands,Kitisuru,2,2,1.0,200000.0
Nairobi,Muthaiga,3,2,0.0,200000.0
Nairobi,Lavington,3,2,1.0,80000.0
Nairobi,Kilimani,0,1,1.0,110000.0
Westlands,Westlands Area,1,2,1.0,100000.0
Nyali,Nyali Area,3,4,1.0,185000.0
Westlands,Kitisuru,3,3,1.0,250000.0
Nairobi,Kileleshwa,6,6,1.0,170000.0
Nairobi,Lavington,3,3,1.0,70000.0
Nairobi,Waithaka,4,4,1.0,390000.0
Nairobi,Lavington,2,2,1.0,75000.0
Nairobi,Lavington,1,1,0.0,65000.0
Nairobi,Kilimani,3,3,1.0,170000.0
Nairobi,Kileleshwa,3,2,1.0,75000.0
Kiambu County,Ruaka,3,3,1.0,55000.0
Nairobi,Lavington,2,2,1.0,85000.0
Kilifi County,Mtwapa,3,3,1.0,85000.0
Westlands,Westlands Area,1,1,1.0,100000.0
Nairobi,Lavington,4,4,1.0,170000.0
Nairobi,Kileleshwa,2,2,1.0,75000.0
Westlands,Riverside,3,3,1.0,170000.0
Nairobi,State House,3,3,1.0,130000.0
Nairobi,Upper Hill,2,2,0.0,200000.0
Nyali,Nyali Area,2,2,1.0,120000.0
Nyali,Mkomani,2,1,1.0,55000.0
Nyali,Nyali Area,4,6,1.0,180000.0
Kiambu County,Ruaka,2,2,0.0,45000.0
Westlands,Westlands Area,2,2,1.0,70000.0
Nairobi,Kilimani,2,3,1.0,90000.0
Nairobi,Kilimani,2,2,1.0,9000.0
Westlands,Waiyaki Way,2,2,1.0,260000.0
Westlands,Parklands,3,3,1.0,85000.0
Westlands,Westlands Area,3,4,1.0,445000.0
Nairobi,Lavington,1,2,1.0,120000.0
Nairobi,Kileleshwa,2,2,1.0,72000.0
Nairobi,Kileleshwa,4,4,1.0,200000.0
Nairobi,Lavington,4,4,1.0,245000.0
Westlands,Rhapta Road,3,3,1.0,100000.0
Westlands,Westlands Area,2,2,1.0,190000.0
Nairobi,Madaraka,2,2,0.0,90000.0
Nairobi,Kilimani,2,2,1.0,100000.0
Nairobi,Riara Road,3,4,1.0,150000.0
Nairobi,Kilimani,2,2,1.0,160000.0
Westlands,Westlands Area,3,3,1.0,200000.0
Nyali,Nyali Area,3,3,1.0,40000.0
Nairobi,Kileleshwa,3,3,0.0,140000.0
Westlands,Kitisuru,2,1,0.0,17000.0
Westlands,Brookside,4,5,1.0,200000.0
Nairobi,Kilimani,2,2,1.0,200000.0
Nairobi,Kilimani,2,3,1.0,150000.0
Nairobi,Kileleshwa,3,3,1.0,85000.0
Westlands,Riverside,3,2,1.0,240000.0
Nairobi,Langata,2,2,1.0,50000.0
Westlands,Kitisuru,1,1,1.0,23000.0
Nairobi,Kilimani,4,4,1.0,110000.0
Westlands,Spring Valley,3,2,0.0,200000.0
Nairobi,Kiambu Road,3,3,1.0,55000.0
Nairobi,Kilimani,3,3,1.0,100000.0
Nairobi,Lavington,2,2,1.0,80000.0
Westlands,Parklands,3,3,1.0,250000.0
Nairobi,Kileleshwa,1,1,1.0,150000.0
Nairobi,Kileleshwa,1,1,1.0,110000.0
Nairobi,Kilimani,2,2,1.0,170000.0
Nairobi,Kilimani,2,2,1.0,65000.0
Nyali,Nyali Area,3,2,1.0,60000.0
Nyali,Nyali Area,2,2,1.0,100000.0
Westlands,Parklands,2,2,1.0,155000.0
Westlands,Riverside,3,0,1.0,220000.0
Westlands,Brookside,4,3,1.0,220000.0
Nairobi,Thika Road,2,2,0.0,145000.0
Westlands,Riverside,1,1,1.0,190000.0
Westlands,Parklands,2,2,0.0,75000.0
Nairobi,Kilimani,2,3,1.0,220000.0
Westlands,Riverside,3,3,1.0,150000.0
Westlands,Kitisuru,3,2,1.0,100000.0
Nairobi,Kileleshwa,4,5,1.0,160000.0
Westlands,Westlands Area,3,4,1.0,180000.0
Westlands,Riverside,1,2,1.0,190000.0
Nairobi,Kilimani,2,2,1.0,112000.0
Westlands,Kitisuru,2,2,1.0,170000.0
Westlands,Rhapta Road,3,4,1.0,275000.0
Westlands,General Mathenge,2,3,1.0,280000.0
Westlands,Westlands Area,2,2,1.0,140000.0
Nairobi,Lavington,4,4,1.0,130000.0
Nairobi,Kilimani,2,3,1.0,80000.0
Kiambu County,Thindigua,2,2,1.0,45000.0
Nairobi,Kilimani,3,4,1.0,140000.0
Nairobi,Lavington,2,0,1.0,200000.0
Nairobi,Lavington,3,4,1.0,120000.0
Roysambu,Kahawa West,2,2,1.0,35000.0
Westlands,General Mathenge,3,4,1.0,350000.0
Nairobi,Hurlingham,2,0,1.0,200000.0
Westlands,Rhapta Road,3,3,1.0,85000.0
Nairobi,Kileleshwa,3,3,1.0,85000.0
Nairobi,Kilimani,2,2,1.0,90000.0
Westlands,Westlands Area,3,3,0.0,
Nairobi,State House,2,0,0.0,130000.0
Westlands,Parklands,4,4,1.0,280000.0
Westlands,Westlands Area,1,1,0.0,150000.0
Nyali,Nyali Area,4,4,1.0,120000.0
Westlands,Westlands Area,1,1,0.0,130000.0
Nairobi,Riara Road,2,1,0.0,25000.0
Nairobi,Thika Road,2,0,0.0,50000.0
Nairobi,Kilimani,2,2,1.0,70000.0
Westlands,Parklands,1,1,1.0,50000.0
Nairobi,Kileleshwa,3,3,1.0,230000.0
Nyali,Nyali Area,3,4,1.0,220000.0
Kiambu County,Ruaka,1,0,0.0,20000.0
Kilifi County,Mtwapa,3,2,1.0,35000.0
Nairobi,Kilimani,2,2,1.0,160000.0
Nairobi,Lavington,3,2,1.0,75000.0
Roysambu,Garden Estate,3,4,1.0,150000.0
Nairobi,Kilimani,2,3,1.0,85000.0
Westlands,Parklands,3,2,1.0,130000.0
Westlands,Parklands,4,5,0.0,205000.0
Westlands,Westlands Area,2,2,1.0,140000.0
Nyali,Mkomani,3,4,1.0,90000.0
Westlands,Westlands Area,1,1,1.0,95000.0
Nairobi,Utawala,2,2,1.0,25000.0
Westlands,Westlands Area,3,4,1.0,170000.0
Westlands,Westlands Area,3,3,1.0,300000.0
Westlands,Westlands Area,2,2,1.0,250000.0
Nairobi,Kilimani,4,3,1.0,135000.0
Westlands,Gigiri,1,1,1.0,120000.0
Westlands,Rhapta Road,2,2,1.0,160000.0
Westlands,Westlands Area,2,2,1.0,230000.0
Westlands,Westlands Area,3,3,1.0,280000.0
Nairobi,Kilimani,2,0,1.0,150000.0
Westlands,Karura,3,4,1.0,300000.0
Nairobi,Kilimani,1,1,1.0,120000.0
Nairobi,Lavington,3,0,1.0,150000.0
Westlands,Brookside,3,3,1.0,100000.0
Roysambu,Garden Estate,3,3,1.0,160000.0
Nairobi,Kileleshwa,3,4,1.0,250000.0
Westlands,General Mathenge,3,3,0.0,180000.0
Nairobi,Kilimani,3,3,1.0,180000.0
Westlands,Westlands Area,2,2,1.0,280000.0
Nairobi,Lavington,1,1,0.0,150000.0
Nairobi,Kilimani,2,2,1.0,65000.0
Kiambu County,Ruaka,2,2,1.0,30000.0
Kiambu County,Ruaka,2,2,1.0,100000.0
Westlands,Runda,2,1,1.0,
Nairobi,Ngong Road,3,2,1.0,75000.0
Nyali,Nyali Area,4,5,1.0,145000.0
Westlands,Loresho,2,3,0.0,55000.0
Westlands,General Mathenge,3,3,1.0,330000.0
Kiambu County,Kiambu Town,3,2,1.0,45000.0
Westlands,Brookside,2,2,1.0,75000.0
Nairobi,Ruaraka,2,2,0.0,200000.0
Nyali,Nyali Area,3,4,1.0,100000.0
Nairobi,Kileleshwa,4,4,1.0,140000.0
Nyali,Nyali Area,3,4,1.0,160000.0
Westlands,Rhapta Road,2,2,1.0,150000.0
Westlands,Westlands Area,1,2,1.0,
Westlands,Westlands Area,0,1,1.0,90000.0
Nairobi,Lavington,3,3,0.0,90000.0
Kajiado County,Ongata Rongai,2,1,1.0,25000.0
Nairobi,Lavington,3,3,1.0,85000.0
Nairobi,Kilimani,3,3,1.0,270000.0
Nairobi,Kilimani,2,3,1.0,160000.0
Nairobi,Kilimani,3,3,1.0,125000.0
Westlands,Riverside,3,0,0.0,220000.0
Kiambu County,Thika,1,1,1.0,7500.0
Westlands,Westlands Area,1,1,1.0,100000.0
Westlands,Spring Valley,3,3,1.0,300000.0
Nairobi,Lavington,2,0,0.0,70000.0
Westlands,Westlands Area,3,3,1.0,85000.0
Kiambu County,Ruaka,2,2,1.0,45000.0
Nairobi,Upper Hill,3,3,1.0,200000.0
Westlands,Parklands,2,2,1.0,70000.0
Westlands,Rhapta Road,4,4,1.0,140000.0
Nairobi,Kilimani,3,2,1.0,70000.0
Nyali,Nyali Area,4,4,0.0,293000.0
Nyali,Nyali Area,4,5,1.0,150000.0
Nairobi,Kilimani,2,3,1.0,10000.0
Nairobi,Kilimani,3,3,1.0,80000.0
Kilifi County,Mtwapa,3,3,1.0,85000.0
Westlands,Parklands,4,4,1.0,320000.0
Westlands,Runda,3,3,1.0,250000.0
Westlands,Loresho,2,2,1.0,65000.0
Westlands,Westlands Area,2,2,1.0,150000.0
Nairobi,Kilimani,3,0,1.0,160000.0
Roysambu,Garden Estate,2,2,1.0,190000.0
Westlands,Westlands Area,3,3,1.0,130000.0
Nairobi,Kileleshwa,4,4,1.0,230000.0
Nairobi,Kilimani,2,2,1.0,170000.0
Nairobi,Highrise,2,2,0.0,38000.0
Nairobi,Kilimani,3,3,1.0,115000.0
Nairobi,Kileleshwa,3,4,1.0,150000.0
Westlands,Rhapta Road,3,3,0.0,150000.0
Nairobi,Lavington,2,2,1.0,75000.0
Westlands,Rosslyn,2,2,1.0,150000.0
Mombasa Island,Mombasa CBD,3,2,0.0,50000.0
Kilifi County,Mtwapa,3,3,1.0,8000.0
Nairobi,Kilimani,3,3,1.0,87000.0
Westlands,Westlands Area,3,2,1.0,120000.0
Westlands,Riverside,3,0,1.0,170000.0
Westlands,Rhapta Road,3,3,0.0,190000.0
Nairobi,Kilimani,2,2,1.0,170000.0
Westlands,Gigiri,3,4,1.0,260000.0
Westlands,Brookside,2,3,1.0,95000.0
Nyali,Nyali Area,3,3,1.0,15000.0
Roysambu,Garden Estate,2,2,1.0,95000.0
Westlands,Spring Valley,2,2,1.0,200000.0
Westlands,Riverside,3,3,1.0,160000.0
Nyali,Nyali Area,3,4,1.0,65000.0
Westlands,Parklands,4,0,1.0,90000.0
Nyali,Nyali Area,3,3,1.0,88000.0
Westlands,Riverside,3,3,1.0,150000.0
Nairobi,Kileleshwa,1,1,1.0,115000.0
Kiambu County,Ruaka,2,2,0.0,30000.0
Nairobi,Kileleshwa,3,4,1.0,100000.0
Nairobi,Kileleshwa,2,3,1.0,80000.0
Westlands,Westlands Area,2,2,1.0,95000.0
Roysambu,Garden Estate,2,2,1.0,180000.0
Westlands,Brookside,2,2,0.0,230000.0
Nyali,Nyali Area,3,3,1.0,90000.0
Nairobi,Kilimani,3,3,0.0,375000.0
Westlands,Kitisuru,2,0,1.0,240000.0
Nairobi,Kilimani,1,1,1.0,130000.0
Westlands,Westlands Area,3,2,1.0,90000.0
Westlands,Kitisuru,1,1,1.0,180000.0
Nairobi,Kileleshwa,1,1,1.0,125000.0
Nyali,Nyali Area,1,2,0.0,55000.0
Nairobi,Kileleshwa,2,2,1.0,115000.0
Nairobi,Kilimani,3,3,1.0,80000.0
Nairobi,Kilimani,2,2,1.0,75000.0
Nairobi,Kileleshwa,3,4,1.0,90000.0
